V1,V2,V3,V4
-122.818004543337,151.989863759155,70.6762766585052,-497.992609870003
-286.651649802454,-269.835845748821,-186.198246945409,-322.433561769925
4.72792325727021,3.24179658760734,-23.071626609076,-21.5624837668946
-21.9288703684489,-175.182427541376,97.0858743295758,-84.5981885021577
528.147139272825,221.74254598135,-509.765879586977,783.713348729423
-202.881887617173,-438.701825033287,-148.2218968983,-163.235672140105
95.0459696995438,184.02129196724,31.1121001324917,157.449482418204
-177.530799010217,-279.798001401198,-157.743842832163,711.375926885632
490.02763315055,-45.3753993742954,-527.152942303103,-468.210185352063
8.16659621739695,123.091441679927,49.5008052071032,126.859892803876
-5.33456446910926,250.30954007815,426.324096077847,625.152491293502
250.822646103541,261.724469527014,765.987488963104,47.5076426263796
827.966334801109,1309.32298425017,696.624914604588,1003.59907693375
1026.97618017197,844.577469203438,1260.31803622814,1235.02587211887
-185.325101732503,121.009595336906,60.8351301342091,579.874367079657
-115.109048178443,-428.037335842378,-70.4352175316258,-269.042145226679
66.0497450686316,199.381852550125,45.6038209945362,46.8496519285029
-114.811116147677,243.749508921668,-738.760710089385,-66.5721635147436
13.7605248092591,-0.0265938710486209,6.5365985050263,5.98425857892049
-126.724601012957,-123.631952166252,-127.263598266227,19.2594974968241
-74.8871216796806,-15.9421726745219,-238.323149576439,-96.3575495534498
-29.1093679125587,52.5652841474368,15.2975239121654,91.5491363724382
181.523384620096,-213.640277035983,261.819482744711,209.026938217612
102.629280815123,-157.330792878873,-101.207720331484,-298.675599517673
-474.290740605381,-914.085581696662,-674.155904041845,-815.758435315193
-232.737509449684,-93.3013638071947,-23.2403842827551,-25.7609915716085
-30.1873043835246,-36.5525408545929,-128.951386796142,-16.5221535240916
-81.2755202630059,203.946076019135,91.2574110107047,-101.672502889598
1011.6356360311,763.324341256979,652.669741227123,115.755978061331
-222.924326638422,-132.429148487001,240.126679182009,484.476590591527
6.15677029981115,1.18669427997351,-2.85200683674869,8.16585451260154
1039.41319054176,531.504749581779,584.382037388954,838.293548354809
-128.848183741931,-108.844844833375,-34.6362772207301,64.8489391305367
72.8451223109788,147.991606252009,363.907760694113,136.410900496242
-170.757096270032,30.9723468525956,-1.23321879471482,109.670307606372
955.111366811854,988.587929962538,549.127995603535,408.415476592689
-25.3177970553453,189.144528560379,213.965236200874,399.742331375215
782.374370262203,457.909388071152,677.48339780233,1023.29757521055
652.193887034928,784.126615270424,756.79729457982,458.244489082062
-162.071253406355,-342.244534198359,-114.610531199704,-685.750769615741
97.4899941506705,507.724601755943,674.192827875699,535.540343764613
259.414437426167,669.577514433507,308.058071768653,518.015680261946
173.755793197125,66.1169192578735,180.375290182997,197.587305977024
-92.8686820709516,26.1293156745689,114.505019663709,-144.435556223547
-176.001032360377,-79.3482488352122,45.266596724941,40.5720269221882
ts_anually$ts
397567.268807257
397152.644953979
396477.043707068
394061.572131671
388334.713124835
386420.812704354
389116.14969077
385621.311559532
388214.604083839
385296.75145795
388320.994720753
388809.927056123
387882.039132156
389518.47068891
389537.586862629
388465.959076605
390430.424388861
391031.483984751
391059.44797507
392787.014149829
391904.648800682
394017.956428352
393379.606269809
394232.317292364
394874.467470155
394953.351782436
393904.617899394
395574.237363279
394760.509867585
395740.632860912
393328.339667763
391565.549619706
394647.651837043
394121.953650869
392972.062361293
395308.308854864
398293.902157407
399010.230880169
400436.156923395
404128.173156362
402866.09802191
400067.204504012
404776.737658279
400111.732947449
402124.446826787
402585.256832198
401454.63976864
397338.833889648
397155.007355918
401028.968373723
400633.247857123
396887.405519604
401734.624882873
396425.982647279
396545.885737781
391093.867677579
388322.172608202
384615.423803722
381589.98868969
385399.67985676
388931.072308432
390537.374692005
390847.955868898
390600.858656071
392066.529752224
393343.720754851
395331.897567841
396347.733071372
398693.308052206
400412.926263659
399166.907102694
402147.220561652
403180.543448376
403398.337821578
405145.447851462
406764.288169929
406281.02974797
407237.660657039
412745.469630759
412523.097431021
413304.967800008
414102.236141686
414720.655131511
413892.525840237
414630.037431069
413896.564338594
412545.809500531
413499.740889003
416362.203311433
414113.893275703
413893.575438661
413908.030507534
412442.277804608
411757.176284753
407734.170630189
404283.930698395
398695.417392529
400980.238080292
396487.191251783
393015.22060916
391422.919084436
400194.648009098
409778.566343414
407639.448909457
411419.411421381
412137.24861242
410593.348342252
412383.887840034
411780.925416321
410266.601105366
405914.34650906
405616.952706633
401654.685482452
400808.736165362
407910.205179041
414230.355698358
410151.164006503
409110.599109625
408172.733564855
404965.73648852
406071.453428293
409298.356764405
407685.460181616
409692.253476516
415576.909550957
413159.346511735
414964.285770471
412270.430092034
408194.562708115
416068.435882862
409871.841323576
414822.790729755
420103.544101107
418811.915917627
420805.498947718
421282.252030251
416076.82231071
421919.465098804
424252.923829216
425243.785656365
425719.222286544
424298.359095072
424411.407320937
422413.457911339
423545.347493675
424332.729146597
425030.175558551
426874.331664918
429194.292830543
428579.185319841
429617.63298923
427604.047126317
425217.530673383
424888.779604183
417475.61469187
418537.565675801
411943.905895065
408332.610287198
415419.294602003
412709.53515286
418392.172319538
414584.126309357
417600.859019872
414525.599749516
418675.164911352
421131.179866835
421143.179877785
415821.668654911
416755.993472205
416194.842025035
421070.79916287
416787.182880801
413905.331561719
415520.623161752
418280.803265101
418469.772739015
419256.992832975
420894.113359741
420764.274331463
418575.118582941
419961.023880981
418196.850232208
416453.635819131
412251.752427308
416361.176659892
414500.079377781
418286.207598868
419547.949307399
420802.770227183
415832.778580568
416591.604359329
413399.948429747
412212.310027082
414475.540927006
414166.338616122
410699.498133676
410968.748556888
411909.889299445
417260.662537134
413474.854662874
414438.189632844
413921.55239228
418921.833932353
420288.306976288
421652.047421703
419993.417269933
419066.555667955
418151.220079965
415544.848678576
412844.632899461
415000.596810455
414331.986743503
412001.717681157
411585.383739265
411190.571624785
412119.882580414
408751.190701136
403460.757063625
402799.020693878
402146.639634996
405147.539097942
406453.319743436
403625.761818721
399630.630811873
402890.407379868
403666.756185318
408000.593436566
406381.228859907
408184.83461186
409419.802093759
407197.296616932
406204.515481605
408831.554530753
402473.794024447
401269.94623733
403774.493825991
403669.01460739
403579.286078632
408875.76975019
404518.518632337
403967.582979049
408344.669596688
411413.668596268
412124.09386012
411499.684807784
412661.326396846
412375.402706714
412837.696027374
408694.726214924
408828.756824883
407398.859580531
403763.110295569
402137.833066062
406344.67941448
408742.024174436
408907.139551376
409816.937482292
409823.616043362
409288.069269902
414020.928828711
412763.923482422
408693.587059664
411923.49091507
410898.467650108
410594.462084816
409736.913224136
410905.952706344
412757.322502036
411380.477199819
409141.445652272
406677.097198785
396048.693845377
379267.55895418
372326.898668489
383865.452875782
392298.942051584
391501.506221427
389684.104100121
381302.37356487
386704.588789629
387817.166461273
381470.581215735
390139.319894603
384434.016026856
384869.293787618
387690.077150693
386322.87718168
391164.161305793
392686.389464883
391147.494153044
386793.347672064
389354.24595717
385794.015794411
385160.6017524
386067.431236278
385986.491061653
380238.783269501
381971.992619676
384927.138574871
383995.124116695
387421.776556322
391891.099802524
391557.420642351
395370.111232249
398023.98324787
398860.159000759
399589.916952795
398545.054616996
393756.748938709
398233.222197439
399934.482478425
400293.756973066
398588.637157595
396195.804942347
410376.324560894
410526.720790211
409372.452961288
407365.929947758
411405.271539849
412576.638477119
410830.558542602
411547.995372171
410533.966713369
409431.960953823
409675.765314038
408231.286282935
405069.429919227
405780.290445181
406101.596008013
400270.100239548
396669.698144964
403184.371281399
403532.342361913
409826.530682224
410492.050108863
408985.147146699
408895.300390317
409747.031744789
409777.166310564
411662.495340467
410902.659774828
414220.681021945
411228.079537793
407236.011036991
416080.597859006
415881.729597892
413840.711830688
410595.02331957
411331.786900967
405916.556484345
408347.797775242
413869.290795974
419417.205000389
414378.890789524
406956.795658614
409499.209707068
413972.884939773
417383.931995712
416500.901275265
415600.305182559
419817.446159672
417613.344326013
412896.990419565
408485.59217621
412723.66223939
411331.687464244
405679.479980593
403344.624966064
405815.233849171
407042.677810359
399638.840573659
404322.697034456
398218.934916652
403915.847121916
396264.929365917
400199.596794953
410551.887689846
410652.519140924
417645.105138456
419236.686172359
422495.573124441
430924.13178263
432911.304168911
428405.464089257
427904.660367116
425415.650103585
419720.342465914
422618.868496928
420679.295660835
420000.669094311
416575.612391079
420353.775147138
422867.841012769
424027.821330904
424658.433042871
424387.957335101
427556.84081232
424558.271586156
426680.264084896
430459.6378734
425776.267974311
423854.391280331
430294.38743966
430237.580947509
429056.183357151
430846.367253291
430794.087220082
430506.166243072
433339.616885075
435406.628501394
439451.239200131
439377.568266746
440545.078799693
441295.434218398
442826.31608182
442882.305053062
444346.182338728
442350.975985356
442107.819789194
442212.457567797
442068.250056636
445901.795914046
449016.01185907
447749.159942917
451112.904238197
452882.742282384
451255.299330765
454306.011321607
450712.553368255
452346.926037864
449579.428031964
452848.834816668
449970.104706955
449253.054037612
449400.085275052
451694.524170321
453419.753622416
451946.712400845
444348.583960184
446807.772655005
449849.795394389
449353.220460032
451339.758919912
446776.322008104
444023.272357623
446661.925924722
446651.028198571
447188.869792057
449297.714707603
450778.566484831
452578.172140113
455870.520395431
451302.288686017
453424.131012648
447626.154800927
450799.231671752
446115.877232893
440274.710802208
440913.383856938
438451.247380513
437878.947493506
441127.756385766
443162.037122227
445488.279129127
446103.659412799
444448.131691327
444392.459004029
446037.613726623
447767.106629894
449464.499952325
450712.148361105
451596.805617609
454658.66638852
454839.679448765
453693.7937286
454973.246450016
453015.817627912
453974.32751527
453442.448183825
456103.223249761
457580.849212991
456337.154282242
460292.883517383
454433.770425048
453920.746599717
456687.119671356
460149.495832704
467024.902227601
467478.296629799
470363.887495282
470917.023318457
470631.930247206
472994.899275677
474154.953087783
473424.0031609
475893.23344945
478075.690625799
476860.346925713
477093.263649977
480287.268464938
479794.877916196
479529.146635208
483158.279510362
482237.918867899
477125.712843802
476255.84683803
475908.725943664
478438.102428781
479180.677366647
477072.981733326
475275.058829625
476665.580992965
476364.272475565
474845.016072292
475216.84712181
476461.049400034
477347.075011307
477150.029257305
475388.585092489
471262.260611148
472390.481657738
472943.53838335
468952.073995491
467629.809711142
466643.829336697
466138.897761835
464400.911539446
462219.221595117
465109.321804013
463444.328130093
462764.609337728
464468.4330447
466141.637122593
469071.136826591
468023.167073034
465744.095094995
455049.363390671
461605.960346574
456337.639984231
456931.980362719
461598.868069292
460739.783422651
458259.904610571
459486.75032245
463545.275658467
466053.663648252
464310.985110912
461361.051388356
463474.48406506
462582.645001086
456750.842499692
460689.319883956
460562.52033469
457158.630382856
455517.761086495
455796.257158958
455024.430200682
458561.874831323
454828.146775318
457610.28263616
459409.522356922
458055.51961765
457401.479565216
456881.606273131
456264.528020895
452688.557041941
451018.952873525
452242.603774644
452939.782892782
450755.392148466
449382.416346978
449054.885858291
450476.785000386
444418.421940417
442668.763457236
440776.750445194
438794.272922778
443424.073108946
445125.585846584
446804.675747575
440561.62151324
438031.345350804
436610.014284033
442209.502671306
446006.341572015
443220.515122754
442490.571572677
445246.466211716
445510.479307998
446736.529479663
449922.267562971
450629.471592007
451183.69419554
447145.110071856
446881.728013842
448786.621339742
447008.245005298
448118.839612839
450378.358961468
449924.214145944
454710.293397898
460219.521188607
463650.996548397
460067.018859076
461505.838544295
466850.401458219
467850.549505026
468025.49058095
467057.316042812
467992.146367767
468157.72800249
468287.110196105
466097.779785568
467232.138072348
465077.241112558
467071.067647922
466398.551430203
468872.242653944
469157.830415947
466729.977241218
464186.613395404
461428.309200029
462435.326604396
460364.787444655
466170.766618055
464795.015830942
464162.281644231
464353.348338614
465754.669429553
462473.542640917
463595.209701733
463106.155701921
464596.398419488
464433.102051491
464573.696475441
465616.866534035
465796.751703322
467298.036279098
466272.941242939
468039.2510464
468793.187711908
471068.354626509
472077.905129112
470636.041960039
471704.623584976
473781.748597901
475496.390862006
477086.350790319
481197.307907283
480199.086942511
482993.610072614
486100.796771621
485428.380394449
485580.350634732
488641.191146455
488229.231453349
487853.899760434
486902.306643419
486690.486007684
485165.790916814
487444.023155969
489053.170113508
489395.258464694
489484.418782515
496079.983833963
491821.580192047
491906.931884482
491916.631839377
491920.483382436
490958.534098249
488019.845903941
487002.492435034
487150.187888089
489056.139495501
488355.47799049
486108.27717537
485094.263307919
486431.885667678
487649.469977187
487298.070685768
485725.402538831
486614.458207891
486829.779991092
488281.307082458
491707.954619795
488807.217035869
491417.978705128
489229.408056448
487471.648980605
487884.297864607
486557.616760026
488470.502299995
493552.889577302
493618.405857944
491886.985578954
490787.857606119
489874.632778869
489664.352177852
488313.422435783
488669.128623796
493254.959846774
494345.790717651
493741.793481274
493874.144917346
494263.255552546
495361.783502661
499154.377743143
497159.5601557
493908.277319102
498469.77076195
500478.624878332
502056.915343125
503361.740897612
504740.648017537
507848.964630542
508264.224758261
509372.121394734
511044.621880157
515441.432733622
518152.805067288
516481.854452639
516727.891773004
517404.45442994
513664.287797409
515499.128949522
511504.538888871
512333.746257209
514168.588982674
513477.151248043
513694.784807526
516422.453022579
515279.355260964
514754.37500575
513171.029304758
513344.260570179
514080.807090758
509414.07654505
510272.279275565
506312.84986065
506518.548737935
507377.974448847
507796.041203587
505459.480769312
507663.325236921
504092.121809735
502848.38378621
505593.673153995
504348.527335435
508075.891473391
507717.82743043
508309.272347663
509760.985724946
513470.130103476
514191.262816454
510250.226088417
515593.468149449
520035.477611709
527736.090651203
520883.565480941
519752.838882684
521204.149654782
520443.082952493
520672.618198877
521170.447153233
522688.932257256
521431.190700212
521287.538272097
517110.008471334
516074.818758212
519724.590664867
519750.806013892
520510.731522012
514008.092840449
512993.407805386
514685.60184498
517604.288236399
515986.338091702
513063.407740401
514745.649119375
513987.386869731
516089.463621253
515119.618850929
515293.359474578
515715.305515045
514608.523037048
515405.650167456
512730.238977182
508920.072580168
511785.928619614
512396.242469647
514266.508975673
514317.233652203
515637.356508582
516194.186022657
517614.738540608
518235.373893467
515032.746759454
516857.064484131
517772.264190423
517873.717570697
519592.196897528
520880.597427085
520309.365672582
518541.776344107
521713.861717237
522808.147817304
525221.123416526
523480.822077656
526490.86200622
531876.557496504
534316.158235679
530898.86593119
531822.308067201
532902.336479234
536556.840480799
535962.76831642
534684.312672773
535928.034497106
534929.959633833
528046.864876478
525572.830076451
529717.260390115
535525.708056745
534799.38419957
537206.253573432
538550.102445837
537385.035614977
537894.398378808
537732.812210391
540240.239314715
543119.979081209
543460.56386904
542630.370848181
545526.452261035
544155.385004853
540279.042181968
549665.159190065
546234.338696141
546348.932250042
547487.243687846
548004.2253378
549569.921757333
548792.92757241
553621.23164445
557135.449658637
563083.459402102
565736.036610675
567689.381090133
564969.680742405
566146.543680421
563642.945096644
567035.875768072
570384.359270718
574753.342197839
576124.864805917
573646.089059409
577137.06859885
581362.824704381
582640.329046885
582854.841893806
583340.531019968
583184.468195993
582974.390788324
584094.009033745
584000.786635263
581320.288135823
584166.375179571
584235.661559039
583624.738806562
587270.998955958
588589.713378876
587170.127090037
584307.265921526
588226.018865409
590585.046459876
587465.329858005
593542.282773667
595053.541653141
598758.280748431
607590.501007535
603280.656472653
604586.50848321
605578.85520989
612762.110174905
607902.005092544
602002.863421721
601167.733703593
606018.145222399
593008.949693389
568642.724780119
575146.754707013
574972.76187255
555899.272085215
559556.336205178
566331.310887545
566785.71966441
565852.067461907
572243.249303773
575356.105561716
559411.581730567
554261.740174246
556435.325081886
564787.264089458
570288.943984754
564486.505844558
558162.530517376
551318.762663948
553891.664673808
ts_anually$rebalance.days
2501
2753
3005
3257
